"";"p_sr";"p_mr";"p_pr";"p_ft";"p_rf";"nn"
"1430";78475,5496620988;76743,9740687953;61809,1687868378;71359,6799292585;66324,3873578;2,78565097641577
"1431";12108,1553743896;10475,9980991259;12742,235247892;11719,6484549964;7262,96386957435;-0,951247445811581
"1432";22150,5778744912;17137,1003721617;22015,4943464518;11254,1980058178;21359,8183208295;0,3424980023258
"1433";17129,3666244404;8694,65237706341;16301,2942617868;11254,1980058178;15494,3439398424;-0,156820176479518
"1434";12331,3203188363;1895,61852908693;12846,7669699837;11254,1980058178;6959,67941404732;-0,78350118285914
"1435";20863,6637475976;53819,2372069843;20377,1326078825;52903,2995233519;23355,4050507716;2,0268725950719
"1436";14803,8763208336;23014,887371921;14350,5071390463;11719,6484549964;18595,4772;-0,327645165370249
"1437";18245,1913466739;24795,0774176372;17404,9265473468;23880,0760361371;17142,5483547113;0,215317741546784
"1438";10434,4182910394;11370,8637927752;12133,2631540446;11719,6484549964;2745,16837435897;-0,392600458868981
"1439";17129,3666244404;28838,2024532873;16301,2942617868;23880,0760361371;15494,3439398424;0,117027883660984
"1440";12219,737846613;42439,5157277221;12793,8314429717;22430,5430709877;7640,83119011905;-0,467274346636549
"1441";14339,8048188566;11851,6779049058;14021,505539342;11719,6484549964;13376,6852767182;-0,636352369122404
"1442";17687,2789855572;6980,15853248257;16840,1977815795;5430,53668227666;18255,4273210388;-0,0980819852770754
"1443";19324,7182906932;37400,225656542;18568,0623894378;23024,2258547008;33686,4372;0,0153009788530116
"1444";17129,3666244404;5055,6623367127;16301,2942617868;5430,53668227666;15494,3439398424;-0,495790173420326
"1445";27171,789124542;28436,2194374828;29315,1701804829;43289,9607364112;28662,8010843474;0,770065178342055
"1446";17687,2789855572;11735,3595471177;16840,1977815795;11254,1980058178;18255,4273210388;-0,191150684232859
"1447";12889,2326799531;11004,7896780781;13131,315782532;11719,6484549964;8759,55375769475;-0,70769733652869
"1448";13781,8924577399;27991,2846104447;13653,9636075365;11719,6484549964;10577,2828184279;-0,343987198369675
"1449";19098,0273401242;16192,178106186;18316,3170314575;11254,1980058178;15298,1326948731;0,0206962733144422
"1450";13335,5625688465;-2281,67387574539;13382,4251572796;5430,53668227666;9826,55627438382;-0,930583319279683
"1451";17129,3666244404;26818,3878918681;16301,2942617868;23880,0760361371;15494,3439398424;0,150033073524201
"1452";11996,5729021663;5493,83764853049;12691,9846362158;11254,1980058178;6665,4832704015;-0,743644103221889
"1453";13781,8924577399;12328,4306739261;13653,9636075365;11719,6484549964;10577,2828184279;-0,665190871144044
"1454";11741,9082258109;41952,9379403759;12582,37110192;52903,2995233519;12365,848;-0,482520979556508
"1455";28287,6138467755;19546,6674390528;31095,3267338399;22713,5640301003;27696,901849435;1,01712542064977
"1456";11546,9066973534;-1048,87701126747;12503,244528747;11254,1980058178;12113,7449377289;-0,554338323549762
"1457";20476,8407911409;21826,1364710825;19906,4653919349;23880,0760361371;19296,3904735365;0,141512565069296
"1458";25274,887096745;15513,8093862822;26407,3768844879;5430,53668227666;32934,8529558985;0,595524660193721
"1459";18981,635663348;48523,6599074053;18188,5879731531;52903,2995233519;49278,8447948731;0,353919470358848
"1460";16571,4542633237;12951,5845838757;15788,9974218802;11254,1980058178;15956,4330124585;-0,193334678753722
"1461";14897,7171799734;18744,1449480103;14419,5613205905;11719,6484549964;12518,6112335927;-0,0610722938279815
"1462";30519,2632912425;24764,4118762314;34781,1243891618;22713,5640301003;28953,6839007238;1,17109432421542
"1463";16236,7068466536;7383,98143214732;15494,7156007886;5430,53668227666;15222,1848350503;-0,202568008483086
"1464";15790,3769577602;8800,83748277742;15117,9689183868;11254,1980058178;15452,355460117;-0,0648691232094929
"1465";27146,1251559306;35702,826434439;29274,7927766953;43289,9607364112;55653,7451362317;0,322674390434182
"1466";14228,2223466333;36490,5925812768;13945,5310391403;22430,5430709877;10630,1802215608;-0,0571628896839675
"1467";15790,3769577602;32973,706648442;15117,9689183868;23880,0760361371;15452,355460117;0,0106669078738118
"1468";13223,9800966231;8175,53968787938;13317,7169590854;11254,1980058178;9068,66390037881;-0,251484569667041
"1469";16013,5419022069;7091,22999361064;15304,088695771;5430,53668227666;14185,2249047646;-0,80246115969443
"1470";21592,6655133744;10341,1745018968;21291,8690083808;11254,1980058178;20146,284330047;0,575343267536825
"1471";20787,0623804163;51721,6963290395;20283,1035809621;52903,2995233519;57744,3141333333;0,163217362063453
"1472";20476,8407911409;23428,3691965872;19906,4653919349;23880,0760361371;19296,3904735365;0,132281823986411
"1473";19584,1810133541;12887,2979947915;18860,9664882392;11254,1980058178;16880,6557944862;-0,304477306530188
"1474";13223,9800966231;-3946,23992990609;13317,7169590854;5430,53668227666;9068,66390037881;-0,917161735767759
"1475";14897,7171799734;11081,8627970358;14419,5613205905;11254,1980058178;12518,6112335927;-0,627941392452405
"1476";16571,4542633237;15728,7615157021;15788,9974218802;11254,1980058178;15956,4330124585;-0,24089779767537
"1477";78475,5496620988;70133,5827749483;61809,1687868378;78253,3162894758;66324,3873578;2,3068832070061
"1478";14897,7171799734;8753,78797320928;14419,5613205905;11719,6484549964;12518,6112335927;-0,291653634325436
"1479";17129,3666244404;29684,5673677502;16301,2942617868;23880,0760361371;15494,3439398424;0,174319836510602
"1480";12746,4071155072;22068,7053650208;13055,3407499398;11719,6484549964;4022,523;-0,763966847803568
"1481";13781,8924577399;37704,2432090063;13653,9636075365;22430,5430709877;10577,2828184279;-0,169698260708684
"1482";24047,4799022882;11582,0336638009;24617,5562300002;5430,53668227666;22923,7653777778;-0,23620221685573
"1483";22708,4902356079;22109,9498813348;22758,6934592063;23880,0760361371;20764,1511358199;0,596602275976432
"1484";33866,737457943;22043,3627935108;40529,7601742967;22713,5640301003;29253,4135282064;1,72834334121436
"1485";15455,6295410901;4374,87721971236;14847,3495173706;5430,53668227666;14578,1145018298;-0,887351368354341
"1486";18468,3562911206;12017,958883604;17637,8740813305;11254,1980058178;17252,6944395373;0,0664580053163031
"1487";21592,6655133744;15008,6180202728;21291,8690083808;11254,1980058178;20146,284330047;-0,481391994496765
"1488";14897,7171799734;15985,8216218026;14419,5613205905;11719,6484549964;12518,6112335927;-0,676163471448326
"1489";15455,6295410901;11943,5341480309;14847,3495173706;5430,53668227666;14578,1145018298;-0,274247321690151
"1490";24940,139680075;18060,0844731601;25911,598978832;11254,1980058178;21495,9952811797;0,515544001170089
"1491";16013,5419022069;1730,11023493484;15304,088695771;5430,53668227666;14185,2249047646;-0,799107038295114
"1492";16013,5419022069;6457,04626699537;15304,088695771;11254,1980058178;14185,2249047646;-0,614598392445972
"1493";17129,3666244404;17186,5606819578;16301,2942617868;23880,0760361371;15494,3439398424;-0,283891565067735
"1494";15085,8675446364;29808,2773107309;14560,5448046632;23880,0760361371;19061,7326666667;-0,290743073489121
"1495";16013,5419022069;16913,2296578633;15304,088695771;23880,0760361371;14185,2249047646;-0,227683530279358
"1496";13781,8924577399;13453,7929475298;13653,9636075365;11719,6484549964;10577,2828184279;-0,317914846345667
"1497";18245,1913466739;4311,13673083391;17404,9265473468;5430,53668227666;17142,5483547113;-0,392510355169142
"1498";14562,9697633033;16951,277688913;14177,1099502073;11719,6484549964;14624,5645328412;-0,367518465474663
"1499";24940,139680075;17599,5879413271;25911,598978832;11254,1980058178;21495,9952811797;0,0814807366775239
"1500";13781,8924577399;7076,81518063135;13653,9636075365;11254,1980058178;10577,2828184279;-0,426462585779066
"1501";16013,5419022069;-1200,95144836605;15304,088695771;5430,53668227666;14185,2249047646;-0,868901832286558
"1502";23824,3149578415;25095,0744163366;24300,6872731204;23880,0760361371;20529,3110506432;0,72855100064879
"1503";18150,6475179591;17522,3539062329;17307,443799705;23880,0760361371;43938,5054057971;-0,447584747853037
"1504";13781,8924577399;40677,2565835379;13653,9636075365;22430,5430709877;10577,2828184279;-0,198077501855475
"1505";13390,5392529109;42578,1255332129;13414,7767949747;22430,5430709877;7482,68866666667;-0,11242799914411
"1506";23552,0537256165;13063,2061986951;23917,8452566588;11254,1980058178;60893,213753858;-0,00482605477377782
"1507";17464,1140411105;1779,83591280133;16621,4935838464;5430,53668227666;17841,7505310435;-0,475257923285189
"1508";12108,1553743896;3138,66362740658;12742,235247892;11254,1980058178;7262,96386957435;-0,759923327319954
"1509";18245,1913466739;19107,8749754606;17404,9265473468;23880,0760361371;17142,5483547113;-0,0389353151620982
"1510";14468,9280557135;-4692,24415738042;14110,9462637811;5430,53668227666;6071,0371;-0,939651698195818
"1511";40561,6857913441;60291,6956846742;52199,9175744927;80588,4320458424;51787,8321456447;1,19017229271503
"1512";13375,7322588469;12785,0992524251;13406,0329999616;11719,6484549964;12303,7346333333;-0,52671613307257
"1513";19361,0160689074;13210,0473172301;18608,7340811599;11254,1980058178;17571,9750816846;-0,31575676480923
"1514";18803,1037077907;8361,21854259726;17994,6991251774;11254,1980058178;16743,3205788563;0,26391505803952
"1515";15947,7082435951;60900,4967844458;15248,7124315826;52903,2995233519;35872,415;1,34105902339957
"1516";15666,8997939978;991,035018821247;15016,9439415107;5430,53668227666;9152,2751;-0,880205088353519
"1517";17352,5315688871;22439,0584338587;16513,7066284166;23880,0760361371;16939,7006332395;-0,0539535230060524
"1518";14339,8048188566;24653,4791191481;14021,505539342;11719,6484549964;13376,6852767182;-0,33357034837671
"1519";22708,4902356079;13907,0987119079;22758,6934592063;11254,1980058178;20764,1511358199;0,685077443073257
"1520";13781,8924577399;11805,8697314775;13653,9636075365;11719,6484549964;10577,2828184279;-0,667418283231235
"1521";24940,139680075;22505,030307088;25911,598978832;23880,0760361371;21495,9952811797;0,521507601840518
"1522";17687,2789855572;24979,3835139507;16840,1977815795;23880,0760361371;18255,4273210388;-0,471802739688798
"1523";17129,3666244404;13606,9355984265;16301,2942617868;23880,0760361371;15494,3439398424;0,107051672278071
"1524";18245,1913466739;7480,99357263558;17404,9265473468;11254,1980058178;17142,5483547113;0,204287037523137
"1525";24031,8583561769;47741,6115711397;24595,286719195;80588,4320458424;69030,9974405178;0,711093832514556
"1526";12331,3203188363;3286,21017280687;12846,7669699837;11254,1980058178;6959,67941404732;-0,781741064641015
"1527";14897,7171799734;-1013,9092026772;14419,5613205905;5430,53668227666;12518,6112335927;-0,875106287926038
"1528";78475,5496620988;69182,2250142051;61809,1687868378;37123,6514430203;66324,3873578;2,78511253837054
"1529";12666,0677355064;2254,07606568094;13013,5470279001;5430,53668227666;8410,63183514295;-0,186180259669347
"1530";12889,2326799531;4402,35534557048;13131,315782532;5430,53668227666;8759,55375769475;-0,945367234337377
"1531";16125,1243744303;24240,8514779629;15398,8418830613;23880,0760361371;15468,1784875621;-0,0382907376451299
"1532";21592,6655133744;51950,5650240574;21291,8690083808;52903,2995233519;20146,284330047;2,19184297861157
"1533";13781,8924577399;9183,74522261508;13653,9636075365;11254,1980058178;10577,2828184279;-0,381862612433773
"1534";20498,7555886856;6148,1334796194;19932,851141078;5430,53668227666;24867,4631333333;-0,616122974860105
"1535";19361,0160689074;20998,9099794915;18608,7340811599;23880,0760361371;17571,9750816846;0,183395625401848
"1536";13223,9800966231;8065,72889023088;13317,7169590854;11719,6484549964;9068,66390037881;-0,438691966677373
"1537";19361,0160689074;23299,2661885312;18608,7340811599;23880,0760361371;17571,9750816846;0,305492116563124
"1538";12331,3203188363;2461,9812662676;12846,7669699837;5430,53668227666;6959,67941404732;-0,737961903540588
"1539";27729,7014856587;20149,2404853525;30199,3687393766;22713,5640301003;21191,4365285714;0,0794478677121553
"1540";19361,0160689074;23615,2009241385;18608,7340811599;23880,0760361371;17571,9750816846;-0,341969246895852
"1541";17687,2789855572;61846,9075365355;16840,1977815795;52903,2995233519;18255,4273210388;1,82022265833335
"1542";17687,2789855572;9361,68741066474;16840,1977815795;11254,1980058178;18255,4273210388;-0,0383569978681683
"1543";16013,5419022069;56918,412788921;15304,088695771;52903,2995233519;14185,2249047646;1,25275894161553
"1544";16999,763582953;9172,17114665173;16179,886610116;11254,1980058178;9287,28283333333;-0,0133156273686895
"1545";11834,7783174424;-3072,19044243637;12621,5241116082;5430,53668227666;8353,6305;-0,973121299803639
"1546";28287,6138467755;16995,3911542175;31095,3267338399;22713,5640301003;27696,901849435;0,383404452849731
"1547";24940,139680075;19850,3328572009;25911,598978832;23880,0760361371;21495,9952811797;0,524092612192341
"1548";14356,4082907235;9321,35257579293;14032,9150182031;11719,6484549964;5737,2324;-0,677727040283452
"1549";17129,3666244404;19399,4884774983;16301,2942617868;23880,0760361371;15494,3439398424;-0,215220566318929
"1550";13781,8924577399;31843,19320352;13653,9636075365;22430,5430709877;10577,2828184279;-0,381265352868282
"1551";14897,7171799734;32541,1716871243;14419,5613205905;22430,5430709877;12518,6112335927;-0,270596747063626
"1552";24940,139680075;21297,5657778336;25911,598978832;23880,0760361371;21495,9952811797;0,769054157645477
"1553";11550,2430132729;5343,4184105657;12504,5630529724;11719,6484549964;5699,05516562873;-0,486028633075172
"1554";20476,8407911409;26898,703281248;19906,4653919349;23880,0760361371;19296,3904735365;0,424240496911081
"1555";15455,6295410901;19606,3976743398;14847,3495173706;23880,0760361371;14578,1145018298;-0,0227429384957707
"1556";11550,2430132729;20337,7244551182;12504,5630529724;11719,6484549964;5699,05516562873;-0,500230071075463
"1557";13547,5692660709;1128,25770451501;13508,8831984466;11254,1980058178;20578,0713333333;-0,686632375506362
"1558";16800,9905669343;9333,68436610326;15996,4950359364;11254,1980058178;15601,2234358059;-0,499047808526077
"1559";26055,9644023085;26190,7545843543;27585,1771050498;22713,5640301003;21146,5073258851;0,61206117941348
"1560";17129,3666244404;6956,15659296978;16301,2942617868;5430,53668227666;15494,3439398424;-0,470991279369494
"1561";10992,3306521561;-4323,49922457617;12301,3118770528;5430,53668227666;4643,14183254599;-0,78126318619545
"1562";12108,1553743896;20248,2607778786;12742,235247892;11719,6484549964;7262,96386957435;-0,274557988139997
"1563";12108,1553743896;-6749,78398947231;12742,235247892;5430,53668227666;7262,96386957435;-0,953818913533512
"1564";16571,4542633237;7466,28237321135;15788,9974218802;11254,1980058178;15956,4330124585;-0,550540807425338
"1565";21676,3523675419;54280,6739596212;21399,1342608347;52903,2995233519;38584,6697;0,533502285770451
"1566";12666,0677355064;14615,4947715979;13013,5470279001;11719,6484549964;8410,63183514295;-0,269407667396752
"1567";16013,5419022069;13666,9291357873;15304,088695771;23880,0760361371;14185,2249047646;-0,564404986716084
"1568";17129,3666244404;10309,857272502;16301,2942617868;23880,0760361371;15494,3439398424;-0,523968867546066
"1569";24382,2273189582;17593,6864608908;25097,9191064572;11254,1980058178;16955,1727209653;0,665842575547451
"1570";19361,0160689074;5512,06865453161;18608,7340811599;5430,53668227666;17571,9750816846;-0,610444476898153
"1571";17129,3666244404;13868,209205417;16301,2942617868;11254,1980058178;15494,3439398424;-0,498467458291791
"1572";24589,2128049325;26787,953094936;25397,9168581717;43289,9607364112;55026,0188097565;0,345328461397426
"1573";30519,2632912425;51240,5453602904;34781,1243891618;43289,9607364112;28953,6839007238;0,635816402888438
"1574";25212,4009122999;50912,6831413228;26314,4112832033;80588,4320458424;70310,0821928326;2,43505404358038
"1575";17129,3666244404;29910,9097473007;16301,2942617868;23880,0760361371;15494,3439398424;0,126816123989498
"1576";13781,8924577399;3366,30887306854;13653,9636075365;11254,1980058178;10577,2828184279;-0,38352617367732
"1577";18245,1913466739;29401,1758978982;17404,9265473468;23880,0760361371;17142,5483547113;0,233214316965059
"1578";17129,3666244404;13095,1910493057;16301,2942617868;11254,1980058178;15494,3439398424;0,13903262499972
"1579";18245,1913466739;15292,9868398132;17404,9265473468;11254,1980058178;17142,5483547113;-0,0764295402868355
"1580";22708,4902356079;12904,3324095868;22758,6934592063;11254,1980058178;20764,1511358199;0,66795005629902
"1581";10434,4182910394;4118,89114534575;12133,2631540446;11254,1980058178;2745,16837435897;-0,602256244261602
"1582";14897,7171799734;13108,024862784;14419,5613205905;11719,6484549964;12518,6112335927;-0,0658271486299088
"1583";17129,3666244404;4197,82059003692;16301,2942617868;5430,53668227666;15494,3439398424;-0,0875263002641732
"1584";18245,1913466739;17361,0622628508;17404,9265473468;23880,0760361371;17142,5483547113;-0,400098359394174
"1585";17129,3666244404;24952,3404977787;16301,2942617868;23880,0760361371;15494,3439398424;0,123394048261974
"1586";36098,38690241;22133,6122380774;44435,8764007583;22713,5640301003;31268,0386877322;0,946802270727657
"1587";15678,7944855368;32838,2982415948;15026,6148312354;23880,0760361371;13526,7786513206;-0,272748492070701
"1588";17129,3666244404;29527,0754232006;16301,2942617868;23880,0760361371;15494,3439398424;-0,138176001923412
"1589";11951,9399132769;4503,4615168618;12672,2625552279;11254,1980058178;9146,69533333333;-0,310156679354161
"1590";30519,2632912425;18001,427053473;34781,1243891618;22713,5640301003;28953,6839007238;0,642394527986233
"1591";15790,3769577602;25345,3983657332;15117,9689183868;23880,0760361371;15452,355460117;-0,255340594966299
"1592";24940,139680075;15815,2075279756;25911,598978832;5430,53668227666;21495,9952811797;0,184737018310882
"1593";21592,6655133744;24445,8415810186;21291,8690083808;23880,0760361371;20146,284330047;0,218015901681734
"1594";16571,4542633237;26220,1163020646;15788,9974218802;23880,0760361371;15956,4330124585;0,129246265434862
"1595";12666,0677355064;-2806,74351568799;13013,5470279001;5430,53668227666;8410,63183514295;-0,724282138417176
"1596";12725,2064457848;18171,3342159688;13044,2458059024;11719,6484549964;18028,5879333333;-0,562391514370611
"1597";13781,8924577399;-1308,14029319678;13653,9636075365;5430,53668227666;10577,2828184279;-0,669295169762483
"1598";21592,6655133744;25618,0397218177;21291,8690083808;23880,0760361371;20146,284330047;0,526333038728505
"1599";21592,6655133744;15922,8909094268;21291,8690083808;11254,1980058178;20146,284330047;-0,126785272937128
"1600";12010,3198627442;25139,198242818;12698,1026241983;23024,2258547008;8841,8115;-0,748499595430102
"1601";21592,6655133744;23259,5152673153;21291,8690083808;23880,0760361371;20146,284330047;0,533644402469939
"1602";11550,2430132729;-827,595702796243;12504,5630529724;5430,53668227666;5699,05516562873;-0,760394831819353
"1603";14228,2223466333;8495,2289433144;13945,5310391403;11254,1980058178;10630,1802215608;-0,157542621954776
"1604";10302,3158021741;-1474,66641293;12098,7123148497;11254,1980058178;2414,6656;-0,554865307940986
"1605";16013,5419022069;11335,4269372914;15304,088695771;11254,1980058178;14185,2249047646;-0,5619398551274
"1606";14897,7171799734;4998,70926781651;14419,5613205905;5430,53668227666;12518,6112335927;-0,627124319790109
"1607";19361,0160689074;7053,97928154841;18608,7340811599;5430,53668227666;17571,9750816846;0,245915499155288
"1608";16548,0219441568;30466,0410946673;15768,074800922;23880,0760361371;9008,276;-0,199869884808383
"1609";16013,5419022069;12223,6065358268;15304,088695771;23880,0760361371;14185,2249047646;-0,0257787433462494
"1610";14339,8048188566;15085,4704324212;14021,505539342;11719,6484549964;13376,6852767182;-0,341056685297576
"1611";19361,0160689074;23250,7977888966;18608,7340811599;23880,0760361371;17571,9750816846;-0,352185911265654
"1612";18245,1913466739;15960,65216156;17404,9265473468;23880,0760361371;17142,5483547113;0,289586499541809
"1613";24940,139680075;44995,4919467233;25911,598978832;23880,0760361371;21495,9952811797;0,535881963973921
"1614";16571,4542633237;23159,8020073464;15788,9974218802;23880,0760361371;15956,4330124585;0,0584262990807962
"1615";19361,0160689074;24985,5142747825;18608,7340811599;23880,0760361371;17571,9750816846;0,113544076855985
"1616";19528,3897772424;13366,644750814;18797,5589073245;11254,1980058178;19982,9957333333;0,203333840056612
"1617";18032,6155788412;883,866245168261;17186,7579601362;5430,53668227666;17100,0211428571;-0,474381372619194
"1618";15455,6295410901;8521,94316652417;14847,3495173706;11254,1980058178;14578,1145018298;-0,58392058793409
"1619";24940,139680075;14403,2833366068;25911,598978832;5430,53668227666;21495,9952811797;0,184271687346894
"1620";19361,0160689074;15263,7846618779;18608,7340811599;11254,1980058178;17571,9750816846;0,0468243233933187
"1621";13558,7275132932;18666,202443148;13515,6657538545;11719,6484549964;11566,2870342129;-0,490819190773003
"1622";16906,2016799937;7756,64324232843;16093,1389639388;11254,1980058178;16092,7770157874;-0,536232676869481
"1623";25614,7784653846;28968,7938898588;26916,3703043265;43289,9607364112;31545,0197264975;0,504309326667967
"1624";24940,139680075;15340,6643231204;25911,598978832;11254,1980058178;21495,9952811797;0,782163969770807
"1625";17687,2789855572;6390,03288833704;16840,1977815795;5430,53668227666;18255,4273210388;-0,465579699000091
"1626";78475,5496620988;81971,7045676624;61809,1687868378;71359,6799292585;66324,3873578;2,41655677545283
"1627";14897,7171799734;-2702,75009304006;14419,5613205905;5430,53668227666;12518,6112335927;-0,874114686574829
"1628";28637,2352069929;69395,5988797676;31662,4326185672;80588,4320458424;59261,4493015432;1,08493057958841
"1629";16013,5419022069;16049,4540423723;15304,088695771;23880,0760361371;14185,2249047646;-0,546742628604245
"1630";24940,139680075;12591,5082794391;25911,598978832;5430,53668227666;21495,9952811797;0,12801902310856
"1631";16348,289318877;28439,3338052286;15591,7035974818;23880,0760361371;16833,3009326778;0,072210836417017
"1632";13595,7505775769;21499,2624785071;13538,2608080328;11719,6484549964;19647,0734;-0,712757245519104
"1633";20476,8407911409;23032,7157758465;19906,4653919349;23880,0760361371;19296,3904735365;0,431411534351952
"1634";55430,0502151055;70066,6322963722;72952,0627719674;71359,6799292585;24019,2014333333;2,78128831077774
"1635";14897,7171799734;10221,7452566614;14419,5613205905;11254,1980058178;12518,6112335927;-0,612337655859817
"1636";27171,789124542;66752,4378748517;29315,1701804829;80588,4320458424;28662,8010843474;2,5005978981256
"1637";19361,0160689074;23818,1710058842;18608,7340811599;23880,0760361371;17571,9750816846;0,0147174704354192
"1638";21592,6655133744;31698,3530095797;21291,8690083808;23880,0760361371;20146,284330047;0,512608665506187
"1639";21592,6655133744;15408,4815912759;21291,8690083808;5430,53668227666;20146,284330047;-0,12635135882412
"1640";16013,5419022069;31113,5919690076;15304,088695771;23880,0760361371;14185,2249047646;0,0300623984183773
"1641";19361,0160689074;18683,9918233389;18608,7340811599;23880,0760361371;17571,9750816846;0,324215699516482
"1642";30519,2632912425;17275,8403844247;34781,1243891618;22713,5640301003;28953,6839007238;0,287633093829405
"1643";13152,2325669835;31377,5514848027;13276,7869430047;22430,5430709877;5148,046;-0,731327757689763
"1644";52835,7577359126;36013,0885302331;70297,1529292375;22713,5640301003;44952,5277921637;1,43253359649947
"1645";12666,0677355064;10349,6216504266;13013,5470279001;11719,6484549964;8410,63183514295;-0,286585930837737
"1646";13558,7275132932;13974,8538594758;13515,6657538545;11719,6484549964;11566,2870342129;-0,231967881897452
"1647";13558,7275132932;24236,1561663253;13515,6657538545;22430,5430709877;11566,2870342129;-0,679063702955388
"1648";34982,5621801765;27528,1208363296;42479,6166980844;22713,5640301003;47904,784649171;1,09705822783977
"1649";19361,0160689074;18076,2768005338;18608,7340811599;11254,1980058178;17571,9750816846;-0,310957678854518
"1650";12506,9176553742;7791,65176053997;12932,7688302014;11254,1980058178;10268,8258;-0,722636127677248
"1651";17739,0309361743;58316,370224243;16891,5073296028;52903,2995233519;22898,0507714286;1,86537367277346
"1652";17129,3666244404;9804,40700826794;16301,2942617868;5430,53668227666;15494,3439398424;-0,747365454474261
"1653";12666,0677355064;24233,6785345208;13013,5470279001;11719,6484549964;8410,63183514295;-0,250939107230516
"1654";13781,8924577399;12737,4656624878;13653,9636075365;11719,6484549964;10577,2828184279;-0,683894403339988
"1655";17129,3666244404;24223,1805001972;16301,2942617868;23880,0760361371;15494,3439398424;-0,145440908795601
"1656";30131,0232373886;66720,598683387;34129,4727237466;80588,4320458424;13267,6964451303;1,11660684388118
"1657";13781,8924577399;20199,2602226213;13653,9636075365;11719,6484549964;10577,2828184279;-0,686845308802356
"1658";21592,6655133744;23861,514782968;21291,8690083808;23880,0760361371;20146,284330047;0,293174842340021
"1659";16013,5419022069;342,61110740155;15304,088695771;5430,53668227666;14185,2249047646;-0,547709537262633
"1660";15790,3769577602;-777,376735574566;15117,9689183868;5430,53668227666;15452,355460117;-0,656353245275959
"1661";17129,3666244404;23849,1225635689;16301,2942617868;23880,0760361371;15494,3439398424;-0,147715750659083
"1662";19584,1810133541;13017,1861953009;18860,9664882392;11254,1980058178;16880,6557944862;-0,326470657081748
"1663";17604,1500437508;35534,1360058654;16758,2448746633;23880,0760361371;36311,0205;0,106026451959745
"1664";12666,0677355064;1302,16979306657;13013,5470279001;11254,1980058178;8410,63183514295;-0,946492767518961
"1665";21592,6655133744;8673,53263881989;21291,8690083808;5430,53668227666;20146,284330047;0,503421769163601
"1666";13223,9800966231;20881,6340776719;13317,7169590854;11719,6484549964;9068,66390037881;-0,479673045800065
"1667";13893,4749299632;-4231,94003183488;13724,9933771144;5430,53668227666;12523,3374416472;-0,913241083761492
"1668";19361,0160689074;23097,2257061135;18608,7340811599;23880,0760361371;17571,9750816846;0,388869486367314
"1669";16013,5419022069;30743,8285113815;15304,088695771;23880,0760361371;14185,2249047646;-0,229015720794875
"1670";33923,7226265075;34335,7355095716;40629,0857847142;58817,9236046746;29253,4135282064;0,973492949393049
"1671";17575,6965133338;22332,2565825265;16730,3260520578;23880,0760361371;18161,7761385918;0,167088424695333
"1672";10992,3306521561;2204,05641592387;12301,3118770528;11254,1980058178;4643,14183254599;-0,359037141156765
"1673";21592,6655133744;21623,8614367926;21291,8690083808;23880,0760361371;20146,284330047;0,506615722182008
"1674";19361,0160689074;13005,4446685649;18608,7340811599;11254,1980058178;17571,9750816846;0,397398760246766
"1675";19361,0160689074;31219,4883281458;18608,7340811599;23880,0760361371;17571,9750816846;0,0432787497015731
"1676";19361,0160689074;24564,902426227;18608,7340811599;23880,0760361371;17571,9750816846;0,337169071503997
"1677";17129,3666244404;3558,78260102682;16301,2942617868;5430,53668227666;15494,3439398424;-0,475597854745268
"1678";13223,9800966231;-2273,22367778514;13317,7169590854;5430,53668227666;9068,66390037881;-0,694849946401218
"1679";14339,8048188566;25950,0183718745;14021,505539342;11719,6484549964;13376,6852767182;-0,107607160004402
"1680";25274,887096745;58434,9203704027;26407,3768844879;80588,4320458424;32934,8529558985;0,797929624225661
"1681";14749,3124919163;3111,27343852539;14310,7437525798;5430,53668227666;7459,24453333333;-0,64766550222689
"1682";18245,1913466739;14084,2111188527;17404,9265473468;23880,0760361371;17142,5483547113;-0,0719865526562054
"1683";15344,0470688668;21619,882768984;14759,4507935998;23880,0760361371;15793,9270378576;-0,0453850286539869
"1684";29403,438569009;20041,7130693635;32919,39529383;22713,5640301003;31741,4232578638;1,13959029472646
"1685";14897,7171799734;4617,89772615489;14419,5613205905;5430,53668227666;12518,6112335927;-0,646236327999641
"1686";16571,4542633237;10975,2926137457;15788,9974218802;11254,1980058178;15956,4330124585;-0,509439280441027
"1687";24940,139680075;12513,3197981408;25911,598978832;5430,53668227666;21495,9952811797;0,569258653595785
"1688";24940,139680075;27541,1054567238;25911,598978832;11254,1980058178;21495,9952811797;0,183806257696915
"1689";24716,9747356283;25720,5746082356;25584,2032769678;23880,0760361371;22591,3833571429;0,749514506416253
"1690";22708,4902356079;10715,0117469262;22758,6934592063;5430,53668227666;20764,1511358199;-0,069950293362185
"1691";19137,8511244607;19479,6679107845;18360,258625159;23880,0760361371;19208,6691816739;0,026203343373867
"1692";14391,4117122599;7506,22522355523;14057,056919661;11719,6484549964;17477,34695;-0,652650565996678
"1693";13781,8924577399;3923,66527044307;13653,9636075365;5430,53668227666;10577,2828184279;-0,664708229742011
"1694";20476,8407911409;3100,4424477499;19906,4653919349;5430,53668227666;19296,3904735365;0,438962960233795
"1695";24772,7659717399;21715,4106986215;25665,8144683383;23880,0760361371;45996,0309558985;0,794140393905062
"1696";19361,0160689074;11050,396000688;18608,7340811599;5430,53668227666;17571,9750816846;-0,312067792609108
